# x, y
1.222097054123878479e-01 7.371083647012710571e-02 -8.028988540172576904e-02 3.199689462780952454e-02 -3.302040696144104004e-01 1.405215710401535034e-01 5.198799073696136475e-02 2.744116447865962982e-02 -7.510302588343620300e-03 -4.233137890696525574e-02 -5.128507688641548157e-02 -7.331229746341705322e-02 -8.513107895851135254e-02 -9.040991216897964478e-02 -9.995546936988830566e-02 -1.122657880187034607e-01 -1.227528229355812073e-01 -1.259249597787857056e-01 -1.346462666988372803e-01 -1.398935914039611816e-01 -1.423707902431488037e-01 -1.492913514375686646e-01 -1.535304486751556396e-01 -1.594110578298568726e-01 -1.664962917566299438e-01 -1.697622835636138916e-01 -1.713337153196334839e-01 -1.743627041578292847e-01 -1.758236140012741089e-01 -1.786458045244216919e-01 -1.876102983951568604e-01 -1.899457126855850220e-01 -1.932867765426635742e-01 -1.943601965904235840e-01 -1.994538903236389160e-01 -2.004219144582748413e-01 -2.032336592674255371e-01 -2.059161663055419922e-01 -2.076380550861358643e-01 -3.155640661716461182e-01 2.070312500000000000e-01 1.206965923309326172e+00
-1.292830556631088257e-01 -1.522007435560226440e-01 -7.308840285986661911e-03 9.138260036706924438e-02 -1.874476969242095947e-01 2.078208923339843750e-01 7.889702171087265015e-02 4.897052422165870667e-02 7.944989949464797974e-03 -3.173955529928207397e-02 -4.180879518389701843e-02 -6.640005856752395630e-02 -7.950451225042343140e-02 -8.533999323844909668e-02 -9.586703032255172729e-02 -1.093995645642280579e-01 -1.208930760622024536e-01 -1.243638694286346436e-01 -1.338934451341629028e-01 -1.396184712648391724e-01 -1.423190534114837646e-01 -1.498567312955856323e-01 -1.544689983129501343e-01 -1.608614772558212280e-01 -1.685549616813659668e-01 -1.720983535051345825e-01 -1.738025993108749390e-01 -1.770864576101303101e-01 -1.786697506904602051e-01 -1.817274093627929688e-01 -1.914316713809967041e-01 -1.939578503370285034e-01 -1.975705027580261230e-01 -1.987308263778686523e-01 -2.042348384857177734e-01 -2.052804380655288696e-01 -2.083168774843215942e-01 -2.112127840518951416e-01 -2.130711525678634644e-01 -3.289853632450103760e-01 1.503906250000000000e-01 1.204237461090087891e+00
7.110188901424407959e-02 -6.754961796104907990e-03 6.803575158119201660e-02 1.691560894250869751e-01 -1.276625394821166992e-01 -3.661526143550872803e-01 1.049592420458793640e-01 6.975328922271728516e-02 2.388759702444076538e-02 -1.891369186341762543e-02 -2.960941195487976074e-02 -5.552188679575920105e-02 -6.922862678766250610e-02 -7.531280815601348877e-02 -8.626095950603485107e-02 -1.002877131104469299e-01 -1.121638268232345581e-01 -1.157440319657325745e-01 -1.255604475736618042e-01 -1.314487755298614502e-01 -1.342241466045379639e-01 -1.419633775949478149e-01 -1.466939747333526611e-01 -1.532444804906845093e-01 -1.611194163560867310e-01 -1.647433042526245117e-01 -1.664856374263763428e-01 -1.698416769504547119e-01 -1.714592128992080688e-01 -1.745820343494415283e-01 -1.844848394393920898e-01 -1.870607286691665649e-01 -1.907431185245513916e-01 -1.919254958629608154e-01 -1.975319981575012207e-01 -1.985967010259628296e-01 -2.016878277063369751e-01 -2.046349793672561646e-01 -2.065257579088211060e-01 -3.239016234874725342e-01 3.076171875000000000e-01 1.214618444442749023e+00
-2.383073046803474426e-02 1.357001662254333496e-01 1.779967546463012695e-01 -2.637851834297180176e-01 -8.784775435924530029e-02 -2.099957764148712158e-01 1.407174319028854370e-01 9.598905593156814575e-02 4.179880768060684204e-02 -6.549024023115634918e-03 -1.841907389461994171e-02 -4.692237079143524170e-02 -6.187880784273147583e-02 -6.849505007266998291e-02 -8.036906272172927856e-02 -9.552858024835586548e-02 -1.083221808075904846e-01 -1.121721714735031128e-01 -1.227133721113204956e-01 -1.290265321731567383e-01 -1.319997459650039673e-01 -1.402827352285385132e-01 -1.453402638435363770e-01 -1.523370444774627686e-01 -1.607391387224197388e-01 -1.646023690700531006e-01 -1.664590537548065186e-01 -1.700341105461120605e-01 -1.717566251754760742e-01 -1.750810742378234863e-01 -1.856145262718200684e-01 -1.883523464202880859e-01 -1.922647953033447266e-01 -1.935207098722457886e-01 -1.994735896587371826e-01 -2.006036341190338135e-01 -2.038838118314743042e-01 -2.070101946592330933e-01 -2.090154886245727539e-01 -3.329226374626159668e-01 9.804687500000000000e-01 1.163598299026489258e+00
2.411382943391799927e-01 -1.014824435114860535e-01 -1.846884340047836304e-01 -1.416936218738555908e-01 -5.137117579579353333e-02 -1.564652472734451294e-01 1.865502148866653442e-01 1.264692097902297974e-01 6.148956716060638428e-02 6.795217748731374741e-03 -6.356582511216402054e-03 -3.762659057974815369e-02 -5.389115959405899048e-02 -6.105973571538925171e-02 -7.388877868652343750e-02 -9.020704030990600586e-02 -1.039319857954978943e-01 -1.080547124147415161e-01 -1.193262115120887756e-01 -1.260659098625183105e-01 -1.292373538017272949e-01 -1.380640715360641479e-01 -1.434477120637893677e-01 -1.508887559175491333e-01 -1.598142534494400024e-01 -1.639146655797958374e-01 -1.658845841884613037e-01 -1.696763336658477783e-01 -1.715026348829269409e-01 -1.750262826681137085e-01 -1.861816346645355225e-01 -1.890789270401000977e-01 -1.932176947593688965e-01 -1.945458948612213135e-01 -2.008389979600906372e-01 -2.020332068204879761e-01 -2.054988443851470947e-01 -2.088009566068649292e-01 -2.109184563159942627e-01 -3.411644101142883301e-01 6.718750000000000000e-01 1.193218946456909180e+00
-3.017130792140960693e-01 3.793729096651077271e-02 -7.575479149818420410e-02 -7.280926406383514404e-02 -1.512137707322835922e-02 -1.161352992057800293e-01 2.534441351890563965e-01 1.624833345413208008e-01 8.292007446289062500e-02 2.105955779552459717e-02 6.550282239913940430e-03 -2.756540291011333466e-02 -4.513931274414062500e-02 -5.285436287522315979e-02 -6.662001460790634155e-02 -8.406123518943786621e-02 -9.867886453866958618e-02 -1.030614078044891357e-01 -1.150252297520637512e-01 -1.221670955419540405e-01 -1.255248934030532837e-01 -1.348611116409301758e-01 -1.405492275953292847e-01 -1.484035998582839966e-01 -1.578142195940017700e-01 -1.621337831020355225e-01 -1.642082035541534424e-01 -1.681996434926986694e-01 -1.701215058565139771e-01 -1.738283038139343262e-01 -1.855537295341491699e-01 -1.885967403650283813e-01 -1.929421126842498779e-01 -1.943362504243850708e-01 -2.009391933679580688e-01 -2.021917551755905151e-01 -2.058259099721908569e-01 -2.092875242233276367e-01 -2.115067392587661743e-01 -3.474023044109344482e-01 5.996093750000000000e-01 1.205458402633666992e+00
1.247254014015197754e-02 2.300220429897308350e-01 7.977589033544063568e-03 -1.221748627722263336e-02 2.148357778787612915e-02 -7.724829763174057007e-02 -4.295743703842163086e-01 1.991662979125976562e-01 1.019066199660301208e-01 3.464374691247940063e-02 1.934010162949562073e-02 -1.619195006787776947e-02 -3.430043905973434448e-02 -4.221616312861442566e-02 -5.629455298185348511e-02 -7.405821233987808228e-02 -8.889089524745941162e-02 -9.332913160324096680e-02 -1.054261773824691772e-01 -1.126352846622467041e-01 -1.160217374563217163e-01 -1.254281252622604370e-01 -1.311524808406829834e-01 -1.390493363142013550e-01 -1.484999358654022217e-01 -1.528341025114059448e-01 -1.549147069454193115e-01 -1.589166522026062012e-01 -1.608428955078125000e-01 -1.645569801330566406e-01 -1.762956976890563965e-01 -1.793398261070251465e-01 -1.836852431297302246e-01 -1.850789636373519897e-01 -1.916776597499847412e-01 -1.929289549589157104e-01 -1.965586692094802856e-01 -2.000149786472320557e-01 -2.022302597761154175e-01 -3.372897803783416748e-01 1.669921875000000000e-01 1.269353985786437988e+00
-9.828098118305206299e-02 -2.454093992710113525e-01 9.891048073768615723e-02 4.839527979493141174e-02 6.293594092130661011e-02 -4.716601967811584473e-02 -2.606450617313385010e-01 2.748959362506866455e-01 1.325444728136062622e-01 5.214873701333999634e-02 3.454224020242691040e-02 -5.749536678194999695e-03 -2.603990957140922546e-02 -3.486811369657516479e-02 -5.051521584391593933e-02 -7.017140835523605347e-02 -8.652039617300033569e-02 -9.140225499868392944e-02 -1.046870499849319458e-01 -1.125900894403457642e-01 -1.162991374731063843e-01 -1.265910267829895020e-01 -1.328469812870025635e-01 -1.414687931537628174e-01 -1.517748832702636719e-01 -1.564972251653671265e-01 -1.587632894515991211e-01 -1.631203889846801758e-01 -1.652168631553649902e-01 -1.692578792572021484e-01 -1.820191144943237305e-01 -1.853258907794952393e-01 -1.900444924831390381e-01 -1.915574967861175537e-01 -1.987182050943374634e-01 -2.000755965709686279e-01 -2.040121853351593018e-01 -2.077595591545104980e-01 -2.101608067750930786e-01 -3.559257388114929199e-01 1.884765625000000000e-01 1.258218407630920410e+00
1.261217445135116577e-01 -3.804650530219078064e-02 2.282394617795944214e-01 1.121863126754760742e-01 1.022796630859375000e-01 -1.326602138578891754e-02 -1.899683028459548950e-01 -4.505792260169982910e-01 1.525007337331771851e-01 6.486593186855316162e-02 4.660297185182571411e-02 5.503428168594837189e-03 -1.491762325167655945e-02 -2.375744841992855072e-02 -3.936691582202911377e-02 -5.888381972908973694e-02 -7.505021244287490845e-02 -7.986716926097869873e-02 -9.295336157083511353e-02 -1.007241085171699524e-01 -1.043676882982254028e-01 -1.144671738147735596e-01 -1.205989345908164978e-01 -1.290410906076431274e-01 -1.391204297542572021e-01 -1.437347680330276489e-01 -1.459481418132781982e-01 -1.502023339271545410e-01 -1.522485762834548950e-01 -1.561914980411529541e-01 -1.686324775218963623e-01 -1.718537956476211548e-01 -1.764487326145172119e-01 -1.779216974973678589e-01 -1.848902255296707153e-01 -1.862107217311859131e-01 -1.900394558906555176e-01 -1.936830282211303711e-01 -1.960172057151794434e-01 -3.371053934097290039e-01 1.162109375000000000e-01 1.298707365989685059e+00
-1.769255399703979492e-01 1.130986735224723816e-01 -1.742046624422073364e-01 2.224743366241455078e-01 1.647025793790817261e-01 1.952704414725303650e-02 -1.603957414627075195e-01 -2.793335914611816406e-01 1.969565004110336304e-01 8.668965846300125122e-02 6.521596014499664307e-02 1.783208362758159637e-02 -5.355705041438341141e-03 -1.533700246363878250e-02 -3.289116173982620239e-02 -5.472933128476142883e-02 -7.273989915847778320e-02 -7.809421420097351074e-02 -9.261494874954223633e-02 -1.012212932109832764e-01 -1.052528098225593567e-01 -1.164154037833213806e-01 -1.231843680143356323e-01 -1.324943304061889648e-01 -1.435962766408920288e-01 -1.486741602420806885e-01 -1.511089056730270386e-01 -1.557868570089340210e-01 -1.580361276865005493e-01 -1.623688638210296631e-01 -1.760281771421432495e-01 -1.795621961355209351e-01 -1.846013516187667847e-01 -1.862162500619888306e-01 -1.938534677028656006e-01 -1.953001469373703003e-01 -1.994938552379608154e-01 -2.034835219383239746e-01 -2.060387879610061646e-01 -3.598388135433197021e-01 2.626953125000000000e-01 1.276836872100830078e+00
7.208670675754547119e-02 -1.605315357446670532e-01 -6.423892825841903687e-02 -2.768013477325439453e-01 2.486521005630493164e-01 5.535783246159553528e-02 -1.272946745157241821e-01 -2.216911166906356812e-01 2.436767965555191040e-01 1.066611483693122864e-01 8.252463489770889282e-02 3.049859218299388885e-02 5.479014012962579727e-03 -5.224109627306461334e-03 -2.396536432206630707e-02 -4.715462028980255127e-02 -6.619132310152053833e-02 -7.183726131916046143e-02 -8.712107688188552856e-02 -9.616200625896453857e-02 -1.003928557038307190e-01 -1.120943203568458557e-01 -1.191811710596084595e-01 -1.289182007312774658e-01 -1.405150145292282104e-01 -1.458143740892410278e-01 -1.483542621135711670e-01 -1.532324254512786865e-01 -1.555771231651306152e-01 -1.600921899080276489e-01 -1.743140667676925659e-01 -1.779907494783401489e-01 -1.832314133644104004e-01 -1.849104315042495728e-01 -1.928478330373764038e-01 -1.943508088588714600e-01 -1.987068355083465576e-01 -2.028496563434600830e-01 -2.055023610591888428e-01 -3.644990324974060059e-01 8.271484375000000000e-01 1.237501978874206543e+00
-4.298101365566253662e-02 8.414146490395069122e-03 2.735561691224575043e-02 -1.498759537935256958e-01 -3.862060010433197021e-01 9.409745782613754272e-02 -9.628596901893615723e-02 -1.797012984752655029e-01 3.101555109024047852e-01 1.271792799234390259e-01 1.001025661826133728e-01 4.337567836046218872e-02 1.664047874510288239e-02 5.282157100737094879e-03 -1.451126951724290848e-02 -3.886006399989128113e-02 -5.875075235962867737e-02 -6.463522464036941528e-02 -8.053454011678695679e-02 -8.992040902376174927e-02 -9.430817514657974243e-02 -1.064295917749404907e-01 -1.137613430619239807e-01 -1.238240450620651245e-01 -1.357936263084411621e-01 -1.412581950426101685e-01 -1.438761949539184570e-01 -1.489024162292480469e-01 -1.513174027204513550e-01 -1.559662967920303345e-01 -1.705969274044036865e-01 -1.743763238191604614e-01 -1.797613799571990967e-01 -1.814861446619033813e-01 -1.896368563175201416e-01 -1.911796629428863525e-01 -1.956501454114913940e-01 -1.999005079269409180e-01 -2.026214152574539185e-01 -3.650290668010711670e-01 8.896484375000000000e-01 1.233968615531921387e+00
2.242563217878341675e-01 1.777036041021347046e-01 1.201756373047828674e-01 -6.696979701519012451e-02 -2.110286653041839600e-01 1.286159455776214600e-01 -6.263037770986557007e-02 -1.352733522653579712e-01 -4.927303791046142578e-01 1.390508413314819336e-01 1.104808747768402100e-01 5.270192772150039673e-02 2.610798366367816925e-02 1.489680632948875427e-02 -4.537735600024461746e-03 -2.829474769532680511e-02 -4.760061949491500854e-02 -5.329700931906700134e-02 -6.865759938955307007e-02 -7.770622521638870239e-02 -8.193183690309524536e-02 -9.359129518270492554e-02 -1.006342992186546326e-01 -1.102900803089141846e-01 -1.217607706785202026e-01 -1.269925683736801147e-01 -1.294979900121688843e-01 -1.343062371015548706e-01 -1.366156339645385742e-01 -1.410597562789916992e-01 -1.550336778163909912e-01 -1.586405634880065918e-01 -1.637778729200363159e-01 -1.654228568077087402e-01 -1.731934249401092529e-01 -1.746637523174285889e-01 -1.789232641458511353e-01 -1.829717606306076050e-01 -1.855628490447998047e-01 -3.395830392837524414e-01 1.396484375000000000e-01 1.326449871063232422e+00
-2.434699088335037231e-01 -9.884330630302429199e-02 3.233958780765533447e-01 -4.725385922938585281e-03 -1.565620303153991699e-01 1.931038349866867065e-01 -3.955423831939697266e-02 -1.154856905341148376e-01 -3.124667406082153320e-01 1.745043545961380005e-01 1.390479952096939087e-01 7.050493359565734863e-02 3.983416408300399780e-02 2.701680734753608704e-02 4.926514811813831329e-03 -2.189253084361553192e-02 -4.356501623988151550e-02 -4.994184896349906921e-02 -6.710150837898254395e-02 -7.718756794929504395e-02 -8.189240843057632446e-02 -9.485818445682525635e-02 -1.026795804500579834e-01 -1.133904159069061279e-01 -1.260976344347000122e-01 -1.318877488374710083e-01 -1.346593499183654785e-01 -1.399763524532318115e-01 -1.425291448831558228e-01 -1.474399566650390625e-01 -1.628675907850265503e-01 -1.668464690446853638e-01 -1.725115180015563965e-01 -1.743249446153640747e-01 -1.828880161046981812e-01 -1.845076978206634521e-01 -1.891988515853881836e-01 -1.936562508344650269e-01 -1.965083479881286621e-01 -3.653483390808105469e-01 2.246093750000000000e-01 1.309376358985900879e+00
4.387297481298446655e-02 6.119828671216964722e-02 -4.455537796020507812e-01 6.268088519573211670e-02 -1.027563661336898804e-01 2.715846300125122070e-01 -1.204033754765987396e-02 -8.725143224000930786e-02 -2.493061572313308716e-01 2.015442252159118652e-01 1.599711328744888306e-01 8.427537977695465088e-02 5.154537409543991089e-02 3.800275176763534546e-02 1.481241453438997269e-02 -1.313254144042730331e-02 -3.557957336306571960e-02 -4.216479882597923279e-02 -5.984638258814811707e-02 -7.021517306566238403e-02 -7.504633814096450806e-02 -8.834316581487655640e-02 -9.635294228792190552e-02 -1.073090359568595886e-01 -1.202895939350128174e-01 -1.261983513832092285e-01 -1.290255039930343628e-01 -1.344469040632247925e-01 -1.370488405227661133e-01 -1.420524269342422485e-01 -1.577573269605636597e-01 -1.618044227361679077e-01 -1.675643771886825562e-01 -1.694076508283615112e-01 -1.781083196401596069e-01 -1.797534525394439697e-01 -1.845171898603439331e-01 -1.890421062707901001e-01 -1.919367313385009766e-01 -3.625946342945098877e-01 6.650390625000000000e-01 1.303424477577209473e+00
